"BOROCODE","City, State, Zip ","ORIGINAL MARKET VALUE","Borough","Postcode","Latitude","Longitude","NTA"
"3","BROOKLYN             NY 11205     ","192000","BROOKLYN ","11205","40.694617","-73.955749","Bedford                                                                    "
"3","BROOKLYN             NY 11205     ","813000","BROOKLYN ","11205","40.694617","-73.955749","Bedford                                                                    "
"3","BROOKLYN             NY 11211-7911","564000","BROOKLYN ","11211","40.704674","-73.957535","Williamsburg                                                               "
"3","BROOKLYN             NY 11211-8919","180000","BROOKLYN ","11211","40.702036","-73.955809","Williamsburg                                                               "
"3","BROOKLYN             NY 11211-8919","190000","BROOKLYN ","11211","40.702036","-73.955809","Williamsburg                                                               "
"3","BROOKLYN             NY 11211-8919","198000","BROOKLYN ","11211","40.702036","-73.955809","Williamsburg                                                               "
"3","BROOKLYN             NY 11211-8919","180000","BROOKLYN ","11211","40.702036","-73.955809","Williamsburg                                                               "
"3","VALLEY STREAM        NY 11582-6713","475000","BROOKLYN ","11205","40.695567","-73.958222","Bedford                                                                    "
"3","BROOKLYN             NY 11206-7916","87300","BROOKLYN ","11206","40.692202","-73.950756","Bedford                                                                    "
"3","BROOKLYN             NY 11206-7916","87300","BROOKLYN ","11206","40.692202","-73.950756","Bedford                                                                    "
"3","BROOKLYN             NY 11206-8072","842000","BROOKLYN ","11206","40.70027","-73.953816","Bedford                                                                    "
"3","GREAT NECK           NY 11021-3343","960000",,,,,
"3","JAMAICA              NY 11422-2717","637010",,,,,
"3","JAMAICA              NY 11422-2717","637010",,,,,
"3","FRESH MEADOWS        NY 11366-1614","314000",,,,,
"3","BROOKLYN             NY 11221-1403","2003000","BROOKLYN ","11221","40.692153","-73.944676","Bedford                                                                    "
"3","                                  ","300000",,,,,
"3","BROOKLYN             NY 11206-7102","424000","BROOKLYN ","11206","40.693175","-73.942151","Stuyvesant Heights                                                         "
"3","BROOKLYN             NY 11216     ","3841229","BROOKLYN ","11216","40.691695","-73.945585","Bedford                                                                    "
"3","BROOKLYN             NY 11206-6347","761000","BROOKLYN ","11206","40.700362","-73.929144","Bushwick South                                                             "
"3","BROOKLYN             NY 11249-8663","866000","BROOKLYN ","11249","40.710424","-73.964907","North Side-South Side                                                      "
"3","BROOKLYN             NY 11205-4160","0","BROOKLYN ","11205","40.690263","-73.954464","Bedford                                                                    "
"3","BROOKLYN             NY 11205-4160","0","BROOKLYN ","11205","40.690263","-73.954464","Bedford                                                                    "
"3","BROOKLYN             NY 11205-4160","0","BROOKLYN ","11205","40.690263","-73.954464","Bedford                                                                    "
"3","BROOKLYN             NY 11205-4160","0","BROOKLYN ","11205","40.690263","-73.954464","Bedford                                                                    "
"3","BROOKLYN             NY 11205-4160","0","BROOKLYN ","11205","40.690263","-73.954464","Bedford                                                                    "
"3","BROOKLYN             NY 11205-4160","0","BROOKLYN ","11205","40.690263","-73.954464","Bedford                                                                    "
"3","BROOKLYN             NY 11205-4160","0","BROOKLYN ","11205","40.690263","-73.954464","Bedford                                                                    "
"3","BROOKLYN             NY 11205-4160","0","BROOKLYN ","11205","40.690263","-73.954464","Bedford                                                                    "
"3","BROOKLYN             NY 11221-1301","587000","BROOKLYN ","11221","40.690769","-73.943661","Bedford                                                                    "
"3","BROOKLYN             NY 11221     ","0","BROOKLYN ","11221","40.690769","-73.943661","Bedford                                                                    "
"3","BROOKLYN             NY 11221     ","0","BROOKLYN ","11221","40.690769","-73.943661","Bedford                                                                    "
"3","BROOKLYN             NY 11221     ","0","BROOKLYN ","11221","40.690769","-73.943661","Bedford                                                                    "
"3","BROOKLYN             NY 11221     ","0","BROOKLYN ","11221","40.690769","-73.943661","Bedford                                                                    "
"3","BROOKLYN             NY 11216     ","11909","BROOKLYN ","11216","40.683535","-73.954278","Clinton Hill                                                               "
"3","BROOKLYN             NY 11221     ","0","BROOKLYN ","11221","40.690769","-73.943661","Bedford                                                                    "
"3","BROOKLYN             NY 11221     ","0","BROOKLYN ","11221","40.690769","-73.943661","Bedford                                                                    "
"3","BROOKLYN             NY 11221     ","0","BROOKLYN ","11221","40.690769","-73.943661","Bedford                                                                    "
"3","GREAT NECK           NY 11021-2310","861000","BROOKLYN ","11223","40.595363","-73.974823","Gravesend                                                                  "
"3","GREAT NECK           NY 11020-1038","778000",,,,,
"3","BROOKLYN             NY 11216     ","0","BROOKLYN ","11216","40.690173","-73.94872","Bedford                                                                    "
"3","BROOKLYN             NY 11216     ","0","BROOKLYN ","11216","40.690173","-73.94872","Bedford                                                                    "
"3","BROOKLYN             NY 11216     ","0","BROOKLYN ","11216","40.690173","-73.94872","Bedford                                                                    "
"3","BROOKLYN             NY 11216     ","0","BROOKLYN ","11216","40.690173","-73.94872","Bedford                                                                    "
